Geneid	expr	quartile
MIR4492	0	0
UPK2	0	0
FOXR1	0	0
CCDC84	135	2
RPL23AP64	20	1
RPS25	13955	4
TRAPPC4	1583	3
MIR3656	0	0
SLC37A4	389	2
HYOU1	9436	4
VPS11	1170	3
HMBS	1149	3
H2AFX	7793	4
DPAGT1	1286	3
C2CD2L	535	2
HINFP	328	2
ABCG4	0	0
NLRX1	674	3
PDZD3	0	0
CCDC153	14	1
CBL	2591	4
MCAM	86	2
MIR6756	0	0
RNF26	2236	4
C1QTNF5	0	0
MFRP	0	0
USP2	0	0
USP2-AS1	4	1
THY1	14406	4
PVRL1	167	2
LOC102724301	0	0
TRIM29	10	1
OAF	3265	4
POU2F3	2	1
LOC649133	0	0
TMEM136	314	2
ARHGEF12	5937	4
GRIK4	0	0
TBCEL	953	3
TECTA	6	1
SC5D	1818	3
SORL1	24	1
MIR100HG	4247	4
MIR125B1	1	1
BLID	11	1
MIRLET7A2	0	0
MIR100	0	0
UBASH3B	3499	4
CRTAM	2	1
C11orf63	475	2
BSX	0	0
LOC341056	0	0
HSPA8	91251	4
SNORD14E	29	1
SNORD14D	15	1
SNORD14C	17	1
CLMP	11848	4
MIR4493	0	0
GRAMD1B	2147	4
SCN3B	6	1
ZNF202	543	2
OR6X1	0	0
OR6M1	0	0
TMEM225	0	0
OR8D4	0	0
OR4D5	0	0
OR6T1	0	0
OR10S1	0	0
OR10G4	0	0
OR10G9	0	0
OR10G8	0	0
OR10G7	0	0
VWA5A	8	1
OR8G2	0	0
OR8G1	0	0
OR8G5	0	0
OR8D1	0	0
OR8D2	0	0
OR8B2	0	0
OR8B3	0	0
OR8B4	0	0
OR8B8	0	0
OR8B12	0	0
OR8A1	0	0
PANX3	0	0
TBRG1	1385	3
SIAE	1057	3
SPA17	252	2
NRGN	126	2
VSIG2	2	1
ESAM	8	1
LOC101929340	10	1
MSANTD2	342	2
LOC100507283	18	1
ROBO3	150	2
ROBO4	26	1
HEPN1	0	0
HEPACAM	2	1
CCDC15	747	3
SLC37A2	791	3
TMEM218	518	2
PKNOX2-AS1	0	0
PKNOX2	0	0
FEZ1	0	0
LOC403312	0	0
EI24	4701	4
STT3A	13319	4
CHEK1	2485	4
ACRV1	18	1
PATE1	0	0
PATE2	0	0
PATE3	0	0
PATE4	0	0
HYLS1	545	2
PUS3	476	2
DDX25	4	1
CDON	16	1
RPUSD4	485	2
FAM118B	368	2
SRPR	8672	4
FOXRED1	561	2
TIRAP	282	2
DCPS	523	2
ST3GAL4-AS1	38	2
ST3GAL4	1493	3
KIRREL3	1803	3
LOC101929427	2	1
KIRREL3-AS2	1	1
MIR3167	0	0
KIRREL3-AS3	1	1
LOC101929473	0	0
LOC101929497	0	0
ETS1	5766	4
MIR6090	1	1
LOC101929517	0	0
FLI1	1058	3
SENCR	34	2
KCNJ1	0	0
KCNJ5	0	0
C11orf45	62	2
TP53AIP1	0	0
ARHGAP32	503	2
BARX2	0	0
LINC01395	0	0
TMEM45B	3	1
NFRKB	679	3
PRDM10	395	2
LINC00167	2	1
APLP2	26315	4
ST14	0	0
ZBTB44	586	2
ADAMTS8	2	1
ADAMTS15	40	2
MIR8052	0	0
C11orf44	2	1
LOC100507431	7	1
LOC103611081	92	2
SNX19	2311	4
NTM	2183	4
LOC101929653	0	0
C11orf39	0	0
NTM-IT	0	0
OPCML	0	0
LOC646522	0	0
SPATA19	0	0
MIR4697HG	0	0
MIR4697	0	0
IGSF9B	0	0
LOC100128239	0	0
JAM3	1880	3
NCAPD3	3556	4
VPS26B	1883	3
THYN1	588	2
ACAD8	529	2
GLB1L3	0	0
GLB1L2	0	0
B3GAT1	0	0
LOC283177	0	0
OR8U9	0	0
LOC100288778	473	2
IQSEC3	0	0
LOC574538	0	0
SLC6A12	0	0
LOC101929384	0	0
SLC6A13	8	1
LOC102723544	0	0
KDM5A	2459	4
CCDC77	810	3
B4GALNT3	0	0
NINJ2	2	1
LOC100049716	19	1
WNK1	5060	4
RAD52	303	2
ERC1	3879	4
LINC00942	33	1
FBXL14	301	2
WNT5B	7581	4
MIR3649	1	1
ADIPOR2	3357	4
CACNA2D4	0	0
LRTM2	0	0
LINC00940	0	0
DCP1B	391	2
CACNA1C-IT2	0	0
CACNA1C	1467	3
CACNA1C-AS4	2	1
CACNA1C-IT3	0	0
CACNA1C-AS2	2	1
CACNA1C-AS1	8	1
LOC283440	0	0
FKBP4	2793	4
ITFG2	421	2
NRIP2	35	2
LOC100507424	27	1
FOXM1	3860	4
RHNO1	1153	3
TULP3	1435	3
TEAD4	752	3
TSPAN9	2061	4
PRMT8	0	0
THCAT155	0	0
CRACR2A	0	0
PARP11	214	2
CCND2-AS1	0	0
CCND2	0	0
TIGAR	1084	3
FGF23	0	0
FGF6	0	0
C12orf4	1709	3
RAD51AP1	2690	4
DYRK4	669	3
AKAP3	16	1
NDUFA9	2812	4
LOC101929549	4	1
GALNT8	0	0
KCNA6	0	0
KCNA1	0	0
KCNA5	0	0
LOC101929584	0	0
NTF3	7	1
ANO2	2	1
VWF	34	2
CD9	4908	4
PLEKHG6	5	1
TNFRSF1A	4955	4
SCNN1A	2	1
LTBR	4275	4
CD27-AS1	232	2
CD27	14	1
TAPBPL	873	3
VAMP1	138	2
MRPL51	3923	4
NCAPD2	7183	4
SCARNA10	0	0
GAPDH	129048	4
IFFO1	1272	3
NOP2	2608	4
CHD4	11382	4
SCARNA11	1	1
LPAR5	0	0
ACRBP	0	0
ING4	283	2
ZNF384	1607	3
PIANP	39	2
COPS7A	4036	4
MLF2	7579	4
PTMS	10756	4
LAG3	20	1
CD4	10	1
GPR162	103	2
P3H3	7010	4
GNB3	152	2
CDCA3	1227	3
USP5	5875	4
TPI1	25353	4
SPSB2	353	2
RPL13P5	105	2
DSTNP2	174	2
LRRC23	102	2
ENO2	481	2
ATN1	6095	4
C12orf57	1757	3
RNU7-1	0	0
PTPN6	0	0
MIR200C	0	0
MIR141	0	0
PHB2	5689	4
SCARNA12	41	2
EMG1	1938	3
LPCAT3	1267	3
C1S	18682	4
C1R	33766	4
C1RL	1417	3
C1RL-AS1	202	2
RBP5	69	2
CLSTN3	485	2
PEX5	941	3
ACSM4	29	1
CD163L1	682	3
CD163	2	1
APOBEC1	0	0
GDF3	0	0
DPPA3	0	0
CLEC4C	0	0
NANOGNB	0	0
NANOG	0	0
SLC2A14	3	1
SLC2A3	1330	3
FOXJ2	1340	3
C3AR1	106	2
NECAP1	1376	3
CLEC4A	16	1
POU5F1P3	4	1
ZNF705A	0	0
FAM66C	36	2
FAM90A1	0	0
FAM86FP	175	2
LOC101927905	10	1
LINC00937	0	0
CLEC6A	0	0
CLEC4D	0	0
CLEC4E	0	0
AICDA	0	0
MFAP5	0	0
RIMKLB	693	3
A2ML1	0	0
PHC1	261	2
M6PR	3436	4
KLRG1	1	1
LINC00612	0	0
A2M-AS1	0	0
A2M	6	1
PZP	0	0
A2MP1	0	0
MIR1244-1	0	0
MIR1244-2	0	0
MIR1244-3	0	0
MIR1244-4	0	0
LINC00987	25	1
LOC642846	185	2
LOC101930452	1	1
LOC101928030	0	0
DDX12P	328	2
KLRB1	0	0
LOC374443	175	2
CLEC2D	113	2
CLECL1	0	0
CD69	0	0
KLRF1	22	1
CLEC2B	376	2
KLRF2	0	0
CLEC2A	0	0
LOC100506159	0	0
CLEC12A	0	0
CLEC1B	0	0
CLEC12B	2	1
LOC102724020	0	0
CLEC9A	0	0
CLEC1A	6	1
CLEC7A	2	1
OLR1	312	2
TMEM52B	18	1
GABARAPL1	1840	3
KLRD1	0	0
LOC101928100	0	0
KLRC4-KLRK1	0	0
KLRK1	0	0
KLRC4	0	0
KLRC3	0	0
KLRC2	0	0
KLRC1	0	0
KLRAP1	77	2
MAGOHB	1243	3
STYK1	339	2
YBX3	5933	4
LOC101928162	0	0
TAS2R7	0	0
TAS2R8	0	0
TAS2R9	0	0
TAS2R10	5	1
PRR4	0	0
PRH1-PRR4	0	0
PRH1	4	1
TAS2R13	0	0
PRH2	2	1
TAS2R14	12	1
TAS2R50	0	0
TAS2R20	12	1
TAS2R19	4	1
TAS2R31	0	0
TAS2R46	0	0
TAS2R43	4	1
TAS2R30	0	0
SMIM10L1	777	3
TAS2R42	0	0
PRB3	0	0
PRB4	0	0
PRB1	0	0
PRB2	0	0
LINC01252	16	1
ETV6	715	3
BCL2L14	0	0
LRP6	908	3
MANSC1	144	2
LOH12CR2	24	1
LOH12CR1	101	2
DUSP16	619	3
CREBL2	1375	3
GPR19	85	2
CDKN1B	2209	4
APOLD1	276	2
MIR613	1	1
DDX47	2615	4
RPL13AP20	22	1
GPRC5A	1135	3
MIR614	26	1
GPRC5D	11	1
HEBP1	1172	3
LOC100506314	102	2
HTR7P1	240	2
KIAA1467	145	2
GSG1	18	1
EMP1	28326	4
LINC01559	6	1
GRIN2B	0	0
ATF7IP	1438	3
PLBD1	1	1
PLBD1-AS1	0	0
GUCY2C	0	0
HIST4H4	10	1
H2AFJ	206	2
WBP11	3179	4
C12orf60	8	1
SMCO3	0	0
ART4	0	0
MGP	0	0
ERP27	0	0
ARHGDIB	122	2
PDE6H	0	0
LINC01489	0	0
RERG	0	0
RERG-AS1	0	0
PTPRO	0	0
EPS8	2902	4
STRAP	5506	4
DERA	1090	3
SLC15A5	0	0
MGST1	5950	4
LMO3	2	1
SKP1P2	0	0
MIR3974	0	0
RERGL	0	0
PIK3C2G	0	0
PLCZ1	0	0
CAPZA3	0	0
PLEKHA5	837	3
AEBP2	997	3
LOC100506393	0	0
PDE3A	6	1
SLCO1C1	0	0
SLCO1B3	0	0
SLCO1B7	0	0
SLCO1B1	0	0
SLCO1A2	0	0
IAPP	0	0
PYROXD1	619	3
RECQL	5427	4
GOLT1B	3818	4
SPX	0	0
GYS2	0	0
LDHB	17496	4
KCNJ8	0	0
ABCC9	10	1
CMAS	1618	3
ST8SIA1	0	0
C2CD5	1277	3
ETNK1	1273	3
LOC101928441	0	0
SOX5	0	0
MIR920	0	0
LOC101928471	0	0
LINC00477	0	0
BCAT1	7229	4
C12orf77	0	0
LRMP	0	0
CASC1	1	1
LYRM5	181	2
KRAS	1458	3
LMNTD1	98	2
MIR4302	0	0
RASSF8-AS1	152	2
RASSF8	5731	4
BHLHE41	134	2
SSPN	893	3
ITPR2	1183	3
ASUN	1752	3
FGFR1OP2	1853	3
TM7SF3	3327	4
MED21	983	3
C12orf71	4	1
STK38L	351	2
ARNTL2	3853	4
ARNTL2-AS1	1	1
SMCO2	8	1
PPFIBP1	3493	4
REP15	56	2
MRPS35	1937	3
MANSC4	2	1
KLHL42	2418	4
PTHLH	28	1
CCDC91	867	3
FAR2	756	3
LOC100506606	23	1
ERGIC2	3008	4
OVCH1-AS1	0	0
OVCH1	0	0
TMTC1	117	2
IPO8	3109	4
CAPRIN2	843	3
LINC00941	275	2
TSPAN11	14	1
DDX11-AS1	12	1
DDX11	1069	3
FAM60A	868	3
FLJ13224	0	0
DENND5B	827	3
DENND5B-AS1	4	1
METTL20	78	2
AMN1	192	2
H3F3C	10	1
KIAA1551	977	3
BICD1	581	2
FGD4	30	1
DNM1L	3546	4
YARS2	827	3
PKP2	0	0
SYT10	0	0
ALG10	303	2
ALG10B	334	2
CPNE8	0	0
KIF21A	108	2
ABCD2	2	1
C12orf40	0	0
SLC2A13	446	2
LRRK2	344	2
MUC19	4	1
CNTN1	0	0
PDZRN4	0	0
GXYLT1	1396	3
YAF2	588	2
ZCRB1	1695	3
MIR7851	0	0
PPHLN1	2150	4
PRICKLE1	68	2
LOC101927058	0	0
ADAMTS20	4	1
PUS7L	902	3
IRAK4	1050	3
TWF1	7321	4
TMEM117	238	2
NELL2	0	0
DBX2	0	0
RACGAP1P	2	1
PLEKHA8P1	100	2
ANO6	5239	4
LINC00938	109	2
ARID2	697	3
SCAF11	4608	4
SLC38A1	4745	4
SLC38A2	40596	4
LOC100288798	31	1
SLC38A4	176	2
AMIGO2	1831	3
PCED1B	61	2
MIR4698	0	0
PCED1B-AS1	0	0
MIR4494	0	0
RPAP3	1688	3
ENDOU	16	1
RAPGEF3	118	2
SLC48A1	321	2
HDAC7	3990	4
VDR	971	3
TMEM106C	3609	4
COL2A1	0	0
SENP1	1828	3
PFKM	1934	3
MIR6505	0	0
ASB8	755	3
CCDC184	22	1
OR10AD1	0	0
H1FNT	0	0
ZNF641	182	2
ANP32D	0	0
C12orf54	0	0
OR8S1	0	0
LALBA	0	0
KANSL2	905	3
SNORA34	0	0
MIR1291	0	0
SNORA2A	6	1
SNORA2B	0	0
CCNT1	1654	3
LINC00935	0	0
ADCY6	2352	4
MIR4701	1	1
LOC100506125	3	1
CACNB3	1343	3
DDX23	4160	4
RND1	0	0
CCDC65	2	1
FKBP11	189	2
ARF3	9196	4
WNT10B	64	2
WNT1	0	0
DDN	9	1
PRKAG1	2204	4
KMT2D	5506	4
RHEBL1	75	2
DHH	0	0
LMBR1L	300	2
TUBA1B	99413	4
TUBA1A	10718	4
TUBA1C	33626	4
LOC101927267	2	1
PRPH	0	0
TROAP	727	3
C1QL4	16	1
DNAJC22	392	2
SPATS2	1123	3
LOC100335030	6	1
KCNH3	2	1
MCRS1	2080	4
FAM186B	17	1
PRPF40B	204	2
FMNL3	1639	3
TMBIM6	23703	4
NCKAP5L	850	3
BCDIN3D-AS1	12	1
BCDIN3D	83	2
FAIM2	14	1
LOC283332	0	0
LOC101927292	0	0
AQP2	0	0
LOC101927318	0	0
AQP5	0	0
AQP6	1	1
RACGAP1	6489	4
ASIC1	48	2
SMARCD1	2117	4
GPD1	0	0
COX14	516	2
CERS5	1554	3
LIMA1	12318	4
MIR1293	0	0
FAM186A	2	1
LARP4	2773	4
DIP2B	2780	4
ATF1	1314	3
TMPRSS12	0	0
METTL7A	178	2
HIGD1C	1	1
SLC11A2	1797	3
LETMD1	797	3
CSRNP2	1628	3
TFCP2	1168	3
POU6F1	239	2
DAZAP2	4756	4
SMAGP	655	3
BIN2	0	0
CELA1	0	0
GALNT6	7572	4
SLC4A8	819	3
SCN8A	1227	3
FIGNL2	2	1
ANKRD33	0	0
ACVRL1	179	2
ACVR1B	650	3
GRASP	24	1
NR4A1	366	2
ATG101	2168	4
OR7E47P	0	0
KRT80	391	2
C12orf80	0	0
LINC00592	0	0
KRT7	402	2
KRT81	58	2
KRT86	45	2
KRT83	1	1
KRT85	0	0
KRT84	0	0
KRT82	0	0
KRT75	0	0
KRT6B	0	0
KRT6C	0	0
KRT6A	0	0
KRT5	0	0
KRT71	0	0
KRT74	0	0
KRT72	0	0
KRT73	0	0
KRT73-AS1	0	0
KRT2	0	0
KRT1	0	0
KRT77	0	0
KRT76	0	0
KRT3	0	0
KRT4	0	0
KRT79	2	1
KRT78	0	0
KRT8	759	3
KRT18	6797	4
EIF4B	11542	4
LOC283335	48	2
TNS2	1465	3
MIR6757	2	1
SPRYD3	1997	3
IGFBP6	6687	4
SOAT2	14	1
CSAD	208	2
ZNF740	894	3
ITGB7	11	1
RARG	1509	3
MFSD5	1697	3
ESPL1	2350	4
PFDN5	7385	4
C12orf10	1375	3
AAAS	1392	3
SP7	4	1
SP1	3249	4
AMHR2	0	0
PRR13	2257	4
PCBP2	10592	4
PCBP2-OT1	4	1
MAP3K12	692	3
TARBP2	932	3
NPFF	43	2
ATF7	779	3
LOC100652999	0	0
ATP5G2	4372	4
CALCOCO1	1583	3
CISTR	0	0
HOXC13-AS	0	0
HOXC13	0	0
HOXC12	0	0
HOTAIR	59	2
HOXC11	136	2
HOXC-AS3	2	1
HOXC10	4	1
MIR196A2	0	0
HOXC-AS2	2	1
HOXC-AS1	0	0
HOXC9	22	1
HOXC8	2	1
HOXC4	2	1
HOXC5	0	0
HOXC6	11	1
MIR615	0	0
FLJ12825	0	0
LOC100240735	0	0
LOC100240734	0	0
LOC400043	4	1
SMUG1	714	3
CBX5	7233	4
MIR3198-2	0	0
HNRNPA1	33680	4
NFE2	26	1
COPZ1	4140	4
MIR148B	0	0
LOC102724050	6	1
GPR84	0	0
ZNF385A	180	2
ITGA5	33137	4
GTSF1	0	0
NCKAP1L	0	0
PDE1B	0	0
PPP1R1A	0	0
GLYCAM1	0	0
LACRT	0	0
DCD	0	0
MUCL1	0	0
TESPA1	0	0
NEUROD4	0	0
OR9K2	0	0
OR10A7	0	0
OR6C74	0	0
OR6C6	0	0
OR6C1	0	0
OR6C3	0	0
OR6C75	0	0
OR6C65	0	0
OR6C76	0	0
OR6C2	0	0
OR6C70	0	0
OR6C68	0	0
OR6C4	0	0
OR2AP1	0	0
OR10P1	0	0
METTL7B	0	0
ITGA7	55	2
BLOC1S1	237	2
BLOC1S1-RDH5	0	0
RDH5	6	1
CD63	35544	4
GDF11	497	2
SARNP	2878	4
ORMDL2	1021	3
DNAJC14	2109	4
TMEM198B	115	2
MMP19	556	2
WIBG	824	3
DGKA	1027	3
PMEL	28	1
CDK2	5904	4
RAB5B	4305	4
SUOX	313	2
IKZF4	235	2
RPS26	7226	4
ERBB3	58	2
PA2G4	11686	4
RPL41	27357	4
ZC3H10	362	2
ESYT1	9232	4
MYL6B	1354	3
MYL6	58648	4
SMARCC2	3298	4
RNF41	1800	3
NABP2	1736	3
SLC39A5	6	1
ANKRD52	7122	4
COQ10A	190	2
CS	5425	4
CNPY2	3843	4
PAN2	504	2
IL23A	50	2
STAT2	10524	4
APOF	0	0
TIMELESS	2859	4
MIP	0	0
SPRYD4	380	2
GLS2	22	1
RBMS2	4741	4
BAZ2A	4049	4
ATP5B	21676	4
SNORD59B	2	1
SNORD59A	1	1
PTGES3	11385	4
NACA	16425	4
PRIM1	866	3
HSD17B6	24	1
SDR9C7	0	0
RDH16	0	0
GPR182	0	0
ZBTB39	412	2
TAC3	2	1
MYO1A	0	0
NEMP1	2646	4
NAB2	2569	4
STAT6	6946	4
LRP1	33678	4
LRP1-AS	0	0
MIR1228	0	0
NXPH4	57	2
SHMT2	4392	4
NDUFA4L2	22	1
STAC3	22	1
R3HDM2	1089	3
INHBC	0	0
INHBE	8	1
GLI1	78	2
ARHGAP9	1	1
MARS	4917	4
MIR6758	3	1
DDIT3	685	3
MIR616	7	1
MBD6	749	3
DCTN2	4458	4
KIF5A	2	1
PIP4K2C	1718	3
DTX3	732	3
ARHGEF25	619	3
LOC101927583	6	1
SLC26A10	251	2
B4GALNT1	698	3
OS9	12106	4
AGAP2	27	1
AGAP2-AS1	40	2
TSPAN31	613	3
CDK4	6618	4
MIR6759	3	1
MARCH9	493	2
CYP27B1	20	1
METTL1	665	3
METTL21B	217	2
TSFM	1226	3
AVIL	85	2
CTDSP2	6506	4
MIR26A2	0	0
LOC100506844	186	2
XRCC6BP1	150	2
LOC101927653	0	0
LOC100506869	0	0
LRIG3	1054	3
SLC16A7	1830	3
FAM19A2	10	1
USP15	3872	4
MIR6125	0	0
MON2	1821	3
LINC01465	24	1
MIRLET7I	2	1
PPM1H	70	2
AVPR1A	0	0
DPY19L2	192	2
TMEM5	776	3
TMEM5-AS1	0	0
SRGAP1	1873	3
C12orf66	194	2
C12orf56	0	0
XPOT	5630	4
TBK1	2002	3
RASSF3	1579	3
MIR548C	0	0
MIR548Z	0	0
GNS	8420	4
TBC1D30	14	1
FLJ41278	0	0
WIF1	0	0
LEMD3	1659	3
MSRB3	8308	4
LOC100507065	41	2
RPSAP52	217	2
HMGA2	22850	4
LOC100129940	54	2
MIR6074	0	0
LLPH	2247	4
LLPH-AS1	10	1
TMBIM4	2936	4
IRAK3	1127	3
MIR6502	0	0
HELB	73	2
GRIP1	2	1
LOC102724421	0	0
CAND1	7099	4
LOC100507175	0	0
DYRK2	1534	3
LOC101927901	0	0
LINC01479	0	0
IFNG-AS1	0	0
IFNG	0	0
IL26	0	0
IL22	0	0
MDM1	419	2
LOC100507195	0	0
RAP1B	6700	4
SNORA70G	1	1
LOC100507250	2	1
NUP107	3333	4
SLC35E3	501	2
LOC100130075	0	0
MDM2	2939	4
CPM	90	2
CPSF6	2987	4
MIR1279	0	0
LYZ	0	0
YEATS4	883	3
FRS2	1168	3
MIR3913-1	0	0
MIR3913-2	0	0
CCT2	11080	4
LRRC10	0	0
BEST3	40	2
LOC101928002	0	0
RAB3IP	87	2
MYRFL	0	0
LINC01481	9	1
CNOT2	1996	3
KCNMB4	22	1
PTPRB	67	2
PTPRR	18	1
TSPAN8	0	0
LGR5	0	0
ZFC3H1	1594	3
THAP2	106	2
TMEM19	1384	3
RAB21	2134	4
TBC1D15	2130	4
MRS2P2	0	0
TPH2	0	0
TRHDE-AS1	128	2
TRHDE	772	3
LOC101928137	0	0
LOC100507377	0	0
ATXN7L3B	2294	4
KCNC2	0	0
CAPS2	64	2
GLIPR1L1	11	1
GLIPR1L2	4	1
GLIPR1	6606	4
KRR1	1268	3
PHLDA1	15125	4
NAP1L1	14133	4
BBS10	591	2
OSBPL8	3657	4
ZDHHC17	942	3
CSRP2	274	2
E2F7	2655	4
NAV3	4511	4
SYT1	22	1
MIR1252	0	0
PAWR	1231	3
PPP1R12A	5033	4
OTOGL	6	1
PTPRQ	182	2
MYF6	0	0
MYF5	0	0
LINC01490	0	0
LIN7A	35	2
MIR617	0	0
MIR618	0	0
ACSS3	6	1
MIR4699	0	0
PPFIA2	0	0
LOC102724663	0	0
LOC101928449	0	0
CCDC59	1193	3
METTL25	141	2
TMTC2	60	2
SLC6A15	158	2
TSPAN19	6	1
LRRIQ1	14	1
ALX1	0	0
RASSF9	2	1
NTS	2	1
MGAT4C	0	0
MKRN9P	0	0
C12orf50	2	1
C12orf29	1119	3
CEP290	1891	3
TMTC3	5252	4
KITLG	5850	4
LOC728084	0	0
DUSP6	1639	3
POC1B	425	2
POC1B-GALNT4	0	0
GALNT4	47	2
ATP2B1	15217	4
LINC00936	119	2
LINC00615	0	0
CCER1	0	0
EPYC	0	0
KERA	0	0
LUM	21366	4
DCN	9341	4
C12orf79	4	1
BTG1	3093	4
CLLU1OS	0	0
CLLU1	0	0
C12orf74	0	0
PLEKHG7	0	0
EEA1	3118	4
LOC643339	0	0
LOC102724933	0	0
NUDT4	2274	4
UBE2N	5172	4
MRPL42	2450	4
SOCS2-AS1	66	2
SOCS2	1875	3
CRADD	792	3
LOC101928731	0	0
PLXNC1	40	2
CEP83	377	2
CEP83-AS1	8	1
MIR5700	0	0
TMCC3	14	1
MIR7844	0	0
MIR492	0	0
KRT19P2	0	0
NDUFA12	912	3
NR2C1	607	3
FGD6	227	2
VEZT	2452	4
MIR331	0	0
MIR3685	3	1
METAP2	5333	4
USP44	0	0
PGAM1P5	2	1
NTN4	4084	4
SNRPF	1478	3
CCDC38	0	0
AMDHD1	10	1
HAL	0	0
LTA4H	895	3
ELK3	4393	4
CDK17	2968	4
CFAP54	10	1
NEDD1	2805	4
RMST	1	1
MIR1251	0	0
MIR135A2	0	0
LOC643711	0	0
RNU6-36P	0	0
MIR4495	0	0
MIR4303	0	0
SLC9A7P1	0	0
LOC643770	0	0
TMPO-AS1	199	2
TMPO	9233	4
SLC25A3	14258	4
SNORA53	8	1
IKBIP	8712	4
APAF1	1628	3
ANKS1B	10	1
LOC101928937	0	0
FAM71C	0	0
UHRF1BP1L	2193	4
GOLGA2P5	14	1
MIR1827	0	0
ACTR6	846	3
DEPDC4	21	1
SCYL2	2343	4
SLC17A8	0	0
NR1H4	0	0
GAS2L3	1128	3
ANO4	1044	3
SLC5A8	0	0
UTP20	2558	4
ARL1	4319	4
SPIC	0	0
MYBPC1	0	0
CHPT1	1375	3
SYCP3	3	1
GNPTAB	2682	4
DRAM1	3319	4
CCDC53	837	3
NUP37	1662	3
PARPBP	737	3
PMCH	2	1
IGF1	0	0
LINC00485	0	0
PAH	0	0
ASCL1	0	0
LOC101929058	0	0
C12orf42	0	0
LOC101929084	0	0
STAB2	2	1
NT5DC3	366	2
TTC41P	9	1
HSP90B1	63619	4
MIR3652	0	0
C12orf73	119	2
TDG	1090	3
GLT8D2	1593	3
HCFC2	1315	3
NFYB	1016	3
TXNRD1	44057	4
EID3	20	1
CHST11	24	1
MIR3922	0	0
SLC41A2	231	2
C12orf45	235	2
ALDH1L2	2179	4
LOC414300	7	1
KIAA1033	7037	4
APPL2	2472	4
KCCAT198	12	1
C12orf75	23853	4
CASC18	0	0
NUAK1	599	2
CKAP4	46644	4
TCP11L2	65	2
POLR3B	1059	3
LOC100287944	2	1
RFX4	0	0
LOC100505978	0	0
RIC8B	588	2
TMEM263	4469	4
MTERF2	140	2
CRY1	769	3
BTBD11	0	0
PWP1	3134	4
PRDM4	1774	3
LOC101929162	10	1
ASCL4	0	0
LOC728739	0	0
WSCD2	0	0
CMKLR1	150	2
LINC01498	0	0
FICD	507	2
SART3	2738	4
ISCU	1591	3
TMEM119	2174	4
SELPLG	116	2
MIR4496	1	1
CORO1C	20584	4
SSH1	3636	4
MIR619	1	1
DAO	0	0
SVOP	0	0
USP30	164	2
USP30-AS1	21	1
ALKBH2	487	2
UNG	822	3
ACACB	144	2
FOXN4	0	0
LINC01486	0	0
MYO1H	3	1
KCTD10	4343	4
UBE3B	1615	3
MMAB	732	3
MVK	605	3
FAM222A	6	1
FAM222A-AS1	4	1
TRPV4	52	2
MIR4497	0	0
GLTP	2348	4
TCHP	1119	3
GIT2	1994	3
ANKRD13A	6554	4
C12orf76	32	1
IFT81	553	2
ATP2A2	20160	4
ANAPC7	2219	4
ARPC3	8458	4
GPN3	1270	3
FAM216A	542	2
VPS29	2998	4
RAD9B	31	1
PPTC7	864	3
TCTN1	561	2
HVCN1	5	1
PPP1CC	5666	4
CCDC63	0	0
MYL2	0	0
LINC01405	0	0
CUX2	2	1
MIR6760	0	0
FAM109A	207	2
SH2B3	8491	4
ATXN2	1372	3
BRAP	975	3
ACAD10	457	2
ALDH2	521	2
MIR6761	0	0
MAPKAPK5-AS1	153	2
MAPKAPK5	850	3
ADAM1A	34	2
TMEM116	252	2
ERP29	3402	4
NAA25	2068	4
MIR3657	1	1
TRAFD1	2045	3
HECTD4	1194	3
MIR6861	0	0
RPL6	31671	4
PTPN11	7908	4
MIR1302-1	0	0
RPH3A	0	0
OAS1	17473	4
OAS3	7828	4
OAS2	15852	4
DTX1	0	0
RASAL1	0	0
CCDC42B	0	0
DDX54	3652	4
MIR7106	0	0
RITA1	960	3
IQCD	53	2
TPCN1	3939	4
MIR6762	0	0
SLC8B1	473	2
PLBD2	2618	4
SDS	5	1
SDSL	303	2
LHX5	0	0
LHX5-AS1	0	0
LINC01234	0	0
RBM19	1937	3
TBX5	1430	3
TBX5-AS1	1645	3
TBX3	10234	4
MED13L	3781	4
MIR620	0	0
MIR4472-2	0	0
LINC00173	4	1
MAP1LC3B2	12	1
C12orf49	1444	3
RNFT2	40	2
HRK	0	0
FBXW8	1229	3
LOC100506551	0	0
TESC	0	0
TESC-AS1	0	0
FBXO21	1583	3
NOS1	0	0
KSR2	0	0
RFC5	1338	3
WSB2	4244	4
VSIG10	712	3
PEBP1	6724	4
TAOK3	2028	3
SUDS3	1773	3
SRRM4	0	0
HSPB8	426	2
LINC00934	0	0
CCDC60	0	0
TMEM233	0	0
PRKAB1	987	3
CIT	2988	4
MIR1178	0	0
CCDC64	20	1
RAB35	3411	4
GCN1	7931	4
MIR4498	0	0
RPLP0	51615	4
PXN-AS1	29	1
PXN	7787	4
RNU4-2	0	0
RNU4-1	0	0
SIRT4	8	1
PLA2G1B	0	0
MSI1	0	0
COX6A1	4658	4
TRIAP1	812	3
GATC	1192	3
SRSF9	2860	4
DYNLL1	9330	4
NRAV	242	2
COQ5	1016	3
RNF10	3247	4
POP5	774	3
CABP1	8	1
MLEC	14393	4
UNC119B	1345	3
MIR4700	0	0
ACADS	255	2
SPPL3	1253	3
XLOC_009911	0	0
HNF1A-AS1	0	0
HNF1A	16	1
C12orf43	729	3
OASL	4063	4
